,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,58.59769800385752,31.20887450277835,2.276422606344585,0.04439169648669769,0.0059001697945965355,0.0003944094864478796,0.00016406688723146206,1.9296636690990718e-05,1.1739066037497569e-05,1.9002942273223883e-06,1.431664724156374e-06,2.8331737041717666e-07,2.4634568041201163e-07,5.592415223013644e-08,5.3936462279115795e-08,1.3539841690331518e-08,1.4141663729424914e-08,3.841030124180127e-09,4.269359609428716e-09,1.2334827827563686e-09,1.4425539302378356e-09,4.3846533932793055e-10,5.349668929017669e-10,1.696260473540815e-10,2.144168832559568e-10,7.045949664695336e-11,9.184333112610907e-11,3.11158583114598e-11,4.1650735574110964e-11,1.4490713101606964e-11
1,64.09739141821359,28.30044887225486,2.31050641947331,0.04819338975706212,0.006498570324785557,0.0004234364695129129,0.0001770952226762543,2.0936364564612223e-05,1.2653815446708063e-05,2.0587158507559477e-06,1.547879055031673e-06,3.062063775640974e-07,2.6674629262416203e-07,6.05015898241098e-08,5.836893560189357e-08,1.4658151373308708e-08,1.530505502540822e-08,4.156841600313762e-09,4.620955357174542e-09,1.3345602563943393e-09,1.5610817029028817e-09,4.744293987849667e-10,5.788955354176735e-10,1.8349902270345546e-10,2.3202449643590014e-10,7.623531708654097e-11,9.9373602652738e-11,3.3668289427324444e-11,4.506837407371741e-11,1.5679240941619844e-11
2,27.731680902919965,26.51155657798287,2.2228383011959205,0.0484216245776404,0.00642348712990144,0.0004256913450418683,0.00017775680767977958,2.100834956510987e-05,1.2791511958109319e-05,2.0676178638010014e-06,1.560117140793496e-06,3.0852523180470595e-07,2.6841808893547305e-07,6.09168947398641e-08,5.872329152972255e-08,1.4752062570266209e-08,1.540394865249995e-08,4.182044125830481e-09,4.648558183655392e-09,1.3430250693424984e-09,1.5708025545802806e-09,4.775037063054747e-10,5.824791200785453e-10,1.846892345894549e-10,2.3351153461422195e-10,7.672351801074107e-11,1.0000748770019601e-10,3.3882870038910886e-11,4.534995645477926e-11,1.5779198340004482e-11
3,17.781059280520335,21.60176472657391,2.320192726033751,0.050968338258215624,0.006705898423723767,0.0004411224200231612,0.00018348275747596723,2.164400995288701e-05,1.3137117398779163e-05,2.133449884274518e-06,1.6077944825072404e-06,3.180914798039978e-07,2.764654137572079e-07,6.273753672337948e-08,6.052006411716961e-08,1.519765995647072e-08,1.5870607524128623e-08,4.309543354815953e-09,4.7917452985151635e-09,1.3842387600316083e-09,1.619066230168739e-09,4.920900392670823e-10,6.003530888987751e-10,1.903488219929596e-10,2.4061559626795974e-10,7.906309821808676e-11,1.0306414975841898e-10,3.491877352417556e-11,4.673690496197289e-11,1.626139882492625e-11
4,6.9398584618923955,17.346958369726625,2.344477047132854,0.052951828676017484,0.006900715963363078,0.0004587424652788057,0.00019243177650489347,2.2597446822691457e-05,1.374156489514586e-05,2.2214564366746467e-06,1.6737938685246814e-06,3.313334378295702e-07,2.8807921723722316e-07,6.540322391259966e-08,6.308545133513563e-08,1.5849040259707463e-08,1.6544469181142737e-08,4.492546022870683e-09,4.9937984748672505e-09,1.442901658485368e-09,1.6874854346030234e-09,5.128828868800352e-10,6.25683435937318e-10,1.9837553812104577e-10,2.508054788862087e-10,8.240953868990865e-11,1.0741596947832833e-10,3.639438248364437e-11,4.8714505203443005e-11,1.6948305725421872e-11
5,3.241373306934732,9.200264325748376,2.207968419737844,0.054168262018932295,0.007268045634311294,0.00048331713584240534,0.0002017005549765734,2.3832291266931487e-05,1.445379769328188e-05,2.34907460729525e-06,1.7684968019066721e-06,3.4976850799060485e-07,3.0437093858717815e-07,6.905812329590698e-08,6.6602494543333e-08,1.67389588734465e-08,1.7475162589488442e-08,4.744791467652649e-09,5.274322212060268e-09,1.5238285909864158e-09,1.7823638749883637e-09,5.416910628606702e-10,6.608779205855926e-10,2.0952854975194655e-10,2.648602646932211e-10,8.703585042429945e-11,1.1346067341360125e-10,3.843746903917135e-11,5.144745262408039e-11,1.790098860657029e-11
6,1.3122530625887434,6.212149400470781,1.977559206099815,0.05692666836436177,0.007629724515419617,0.0005078264787984582,0.0002119098990016158,2.4938362819476046e-05,1.5213273076525485e-05,2.4649031025961654e-06,1.8546204603007167e-06,3.672421058654003e-07,3.192268068753261e-07,7.243103455113977e-08,6.988807427887064e-08,1.755787500857487e-08,1.8331644747775973e-08,4.975737235035488e-09,5.531045093929311e-09,1.5981333517096522e-09,1.869373047796639e-09,5.681209078047734e-10,6.931274442707048e-10,2.1974737806666178e-10,2.7783434507972944e-10,9.129220019419843e-11,1.1899999000591303e-10,4.031589193636525e-11,5.396339450836673e-11,1.877576908389674e-11
7,0.2802382357654403,2.1746695309740582,1.4674264589267207,0.05321948929816584,0.007449739870342125,0.0004906458938814992,0.00020746756951203773,2.4439764946988785e-05,1.4852014163461871e-05,2.41170986639126e-06,1.8168863134214518e-06,3.5937548876828506e-07,3.126565683231861e-07,7.085358409855069e-08,6.843081392559987e-08,1.718138265569919e-08,1.793572294286804e-08,4.8703475807010656e-09,5.414089138879263e-09,1.5645637996991606e-09,1.8297241233885722e-09,5.562038088931484e-10,6.7846591085427e-10,2.151071683957954e-10,2.7195490229579475e-10,8.935960388154882e-11,1.1647631039453193e-10,3.9462232222164784e-11,5.2818809851483756e-11,1.837765442666479e-11
8,0.09136512110948297,0.7756228215529167,1.0475539941886125,0.05323764846402254,0.0077034634599783235,0.0005062959332726124,0.00021372044602201918,2.525362312919674e-05,1.530494857936697e-05,2.4775254234933785e-06,1.8703973014694502e-06,3.695815662642082e-07,3.214876315798642e-07,7.290772214549922e-08,7.038068501319102e-08,1.7672047081678358e-08,1.845064121261209e-08,5.010623069092993e-09,5.570924586249771e-09,1.6093196782347964e-09,1.8820870220905696e-09,5.720244433029203e-10,6.978682696350799e-10,2.212441017513515e-10,2.797318309329539e-10,9.190987207627878e-11,1.198091162433787e-10,4.059137746796426e-11,5.433370948249985e-11,1.8904084005352255e-11
9,0.05141864273529792,0.26461002927570454,0.5629213856821383,0.05007056735438495,0.007570635558129928,0.0005052507366687704,0.00021394796462861164,2.526389328672188e-05,1.5381984101745556e-05,2.490319029762779e-06,1.8762119075672192e-06,3.713422895310808e-07,3.22580836872705e-07,7.327668836762235e-08,7.067361753756515e-08,1.7748998984556173e-08,1.8536187189906902e-08,5.034622373702769e-09,5.594495967726107e-09,1.6166548391051881e-09,1.8904888250077625e-09,5.746296362335686e-10,7.011302674241722e-10,2.2228327404202674e-10,2.8103061842447755e-10,9.23285934281341e-11,1.2035876998709767e-10,4.077470342538027e-11,5.457934787456217e-11,1.898966716018092e-11
