,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,36.98373000788563,1.689849514373277,0.08916669453401886,0.002583130878848776,0.000255535309198472,3.1509879042857425e-05,7.722765752362042e-06,1.35273970054192e-06,5.343406051660345e-07,1.4150047601978992e-07,6.492895138739807e-08,2.0868970141505166e-08,1.1301835509677795e-08,4.149368483140164e-09,2.480307962032255e-09,1.006453561784558e-09,6.536622588595184e-10,2.8625779740088444e-10,1.977309642268111e-10,9.200879060499799e-11,6.684674080289892e-11,3.273851080335011e-11,2.488089489920432e-11,1.266754300605452e-11,9.977173245788516e-12,5.264616626479671e-12,4.2722595967649265e-12,2.327936861623048e-12,1.9402378610788942e-12,1.0847960560280148e-12
1,24.10963323372267,1.7518768903727064,0.10809218964832189,0.003376866465728767,0.00039547360319813426,4.1189635875346764e-05,1.131024145378369e-05,2.179052560715829e-06,8.076044954158547e-07,2.1454080502184005e-07,1.0169254719761647e-07,3.235394455650757e-08,1.752350452743678e-08,6.45842910689104e-09,3.8589033895657666e-09,1.5716918270696062e-09,1.0226547977023558e-09,4.4811738727549914e-10,3.0898592649293143e-10,1.4391051400611462e-10,1.0466858267509831e-10,5.120490517066754e-11,3.8894762779807304e-11,1.9828590504858667e-11,1.5590970755760332e-11,8.233233539118367e-12,6.6821541033358765e-12,3.6368603116659847e-12,3.0304491595419046e-12,1.693857155144956e-12
2,10.382751555933568,1.636761117156629,0.08257346348957714,0.0030366751536296623,0.00029241451697217943,3.0244428765047644e-05,7.92840907296412e-06,1.57715874053493e-06,5.55938060925098e-07,1.4983271977576982e-07,6.99855518922767e-08,2.266866581378776e-08,1.2290109034389124e-08,4.502981740773437e-09,2.6934276648269337e-09,1.0928243094908173e-09,7.071899927382913e-10,3.09718909356504e-10,2.145269805248157e-10,9.956541634080904e-11,7.249471314668564e-11,3.5441806951419054e-11,2.690686525432407e-11,1.3731230260618328e-11,1.0790460490988122e-11,5.698964089759463e-12,4.6268518512972346e-12,2.5191374212985047e-12,2.101391518394285e-12,1.1745490544833128e-12
3,12.356970219206486,2.356977294399681,0.11974575953853078,0.0036710419745966585,0.00037711802416983136,4.3103809209002226e-05,1.131117590855587e-05,2.1754997711501733e-06,8.305861605716708e-07,2.166006124023437e-07,1.0159187072747937e-07,3.287350738329523e-08,1.7762168910479792e-08,6.507347517116031e-09,3.879360057087544e-09,1.5786068251964951e-09,1.0200099503362781e-09,4.466979506752747e-10,3.0920296656426415e-10,1.4381415257290776e-10,1.0472937158094089e-10,5.129034939568161e-11,3.8878024154796314e-11,1.9828347687164358e-11,1.560410504656971e-11,8.23661963804999e-12,6.684947418629199e-12,3.639883119807131e-12,3.0347755958047863e-12,1.6958770403383658e-12
4,1.7789628816424465,1.1540204921841104,0.08197169096463212,0.002508370184351144,0.00025669223872861786,2.1811971580906838e-05,6.091928028808333e-06,1.1044373583391028e-06,4.25903215942742e-07,1.1128948551548388e-07,5.144484199668053e-08,1.6960642642908853e-08,9.010019400207861e-09,3.3331871974673517e-09,1.984919690786127e-09,8.069830199683154e-10,5.196396046422951e-10,2.2699878831534892e-10,1.575620287977122e-10,7.332684024419939e-11,5.3297481627494036e-11,2.600047465361043e-11,1.9788206867049343e-11,1.0091183924238868e-11,7.93880088564914e-12,4.195649972010532e-12,3.403327705130047e-12,1.8536434411407007e-12,1.5431600715944753e-12,8.62894876612591e-13
5,1.159108757756751,0.774681767670289,0.08184801235196915,0.002205047701968567,0.0002310403268343444,2.3625755236067148e-05,5.728999752614607e-06,1.183401618062582e-06,4.191679318687465e-07,1.1336300564740316e-07,5.3770920717308e-08,1.7377050473477107e-08,9.368720953467782e-09,3.4122278357374546e-09,2.0575014895000287e-09,8.314589830941512e-10,5.399168138502286e-10,2.3601426750553904e-10,1.6363542707710985e-10,7.604608396757626e-11,5.532430677416777e-11,2.7004275940069757e-11,2.0510833672425006e-11,1.0471199701270921e-11,8.241744095144321e-12,4.348638535165387e-12,3.527086840631349e-12,1.9206241394079296e-12,1.6014975494996353e-12,8.951383545993168e-13
6,0.29441485664545725,0.46373970161433037,0.06133885120621725,0.0022242734705721166,0.00022546008916088985,2.160605676371896e-05,5.077234187506881e-06,9.072889395518785e-07,3.284827825980134e-07,8.812641469988389e-08,4.168080707046807e-08,1.3331209253393168e-08,7.218603609500729e-09,2.6747728890415856e-09,1.594934346134581e-09,6.448157337627907e-10,4.1843378769218155e-10,1.837066540146143e-10,1.26546609683764e-10,5.887963386391601e-11,4.283566866934619e-11,2.0956070299877417e-11,1.590745534577008e-11,8.105022431949088e-12,6.3798074494686716e-12,3.3723421763741257e-12,2.733749565477161e-12,1.489823485574192e-12,1.2415898814186205e-12,6.9366551666538e-13
7,0.16498918297247198,0.2746050893053833,0.07108149638568026,0.002554936238477418,0.00023011197999298625,2.1326833628463272e-05,5.01193438153958e-06,9.519355865956841e-07,3.490439454797428e-07,8.840857244040733e-08,4.19651437882895e-08,1.346349943412924e-08,7.072540052279283e-09,2.6478060106205736e-09,1.5681496732001502e-09,6.391027087228344e-10,4.1598780105371746e-10,1.8297109712293891e-10,1.2572884993661008e-10,5.867030611936226e-11,4.254891458421105e-11,2.0832301744012104e-11,1.578518387971556e-11,8.078024520075823e-12,6.345363554123788e-12,3.3532258400056135e-12,2.7188665730271053e-12,1.4825376190727292e-12,1.2337334822484955e-12,6.904487544916773e-13
8,0.054280170260481035,0.1327981519069197,0.06831480729774636,0.0025847711621101326,0.00018147930026099395,1.9986544812932424e-05,4.389225417423739e-06,9.01704312881113e-07,3.542409413363053e-07,8.876416517236141e-08,4.056223363846258e-08,1.3089070376413706e-08,7.061847160219359e-09,2.6050709203937114e-09,1.5552802217309267e-09,6.346435462378183e-10,4.102960150707523e-10,1.7920354842131087e-10,1.2372810319738685e-10,5.7746738757295714e-11,4.208431690479948e-11,2.0551418865977694e-11,1.5604782866736003e-11,7.943312099505255e-12,6.2532859434244525e-12,3.307609946327097e-12,2.6781700374971438e-12,1.45963163789007e-12,1.2175760666529672e-12,6.801254965020089e-13
9,0.01530008966897477,0.03833551748867821,0.03288014188430252,0.0022625761863276396,0.0002264064317005304,1.6507155235356043e-05,3.880111203082215e-06,7.214063477849048e-07,2.636188881472017e-07,7.146698875315755e-08,3.3782955056054167e-08,1.1066343399301246e-08,5.815064509788097e-09,2.1305754275850024e-09,1.267569440450752e-09,5.116288117427307e-10,3.3529881948205785e-10,1.4749884406586559e-10,1.0139001650286841e-10,4.704916892046407e-11,3.4360836781254675e-11,1.6822098808067004e-11,1.2775214810054683e-11,6.5067832555509746e-12,5.123598348199955e-12,2.702895109129249e-12,2.191751699296081e-12,1.1942800659558032e-12,9.94744946912844e-13,5.565263726979013e-13
